,Date,Home,Away,FTR,Attendance,B365H,B365D,B365A,AttackStrengthHome,AttackStrengthAway,DefenseWeaknessHome,DefenseWeaknessAway,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityDraw,ProbabilityHomeWin,ProbabilityAwayWin,B365_guess,B365_right_or_wrong
65,2019-09-29,10,25,A,20911.0,1.95,3.3,4.2,0.0112359550561797,0.0422535211267605,0.1126760563380281,0.0674157303370786,0.0,1.0,3.0,2.0,-2.333333333333333,-0.75,0.0,0.0,0.25,0.25,7.0,4.5,13.0,2.6666666666666665,11.25,3.0,1702.39001465,1621.58837891,0.0,1732.8209960939998,0.2316145134206734,0.6003843955538919,0.1680010910254345,H,wrong
66,2019-09-29,8,6,H,5453.0,2.25,3.3,3.25,0.0449438202247191,0.0136986301369863,0.0547945205479452,0.0112359550561797,1.5,1.0,1.5,2.0,0.0,0.0,0.5,0.0,0.0,1.0,5.0,2.0,11.0,2.5,4.0,2.0,1701.87646484,1675.67224121,2579.149414065,1781.4154052733331,0.2373974147420876,0.5295524160772483,0.233050169180664,H,correct
67,2019-09-29,0,18,H,17135.0,2.2,3.2,3.5,0.0109890109890109,0.0273972602739726,0.0136986301369863,0.0659340659340659,1.3333333333333333,0.0,1.6666666666666667,3.0,0.0,-2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.333333333333333,3.0,8.666666666666666,1.3333333333333333,9.5,2.0,1669.46655273,1562.40344238,2249.009806313333,0.0,0.228062580142833,0.6318607818096951,0.1400766380474719,H,correct
68,2019-09-29,17,19,D,19362.0,2.15,3.5,3.4,0.043010752688172,0.0273972602739726,0.0136986301369863,0.032258064516129,2.333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.333333333333333,3.6666666666666665,15.0,3.6666666666666665,8.333333333333334,2.333333333333333,1680.1463623,1654.8013916,3915.288828529167,2274.6086425766666,0.2374704270720066,0.528387231002557,0.2341423419254363,H,wrong
69,2019-09-29,23,22,H,37414.0,1.85,3.5,4.5,0.0106382978723404,0.0675675675675675,0.027027027027027,0.0425531914893617,0.5,1.75,2.5,1.25,-0.5,0.25,0.0,0.5,0.5,0.25,9.0,3.75,14.0,2.5,9.0,3.5,1761.86047363,1758.42492676,879.3412475583333,3012.2612854005,0.2391378238861808,0.4982482936002007,0.2626138825136185,H,correct
70,2019-10-04,5,8,D,47056.0,2.0,3.6,3.7,0.0721649484536082,0.0394736842105263,0.0657894736842105,0.0515463917525773,1.75,0.5,1.25,2.5,0.5,-0.5,0.5,0.25,0.0,0.5,6.75,4.25,13.5,4.0,11.75,2.75,1682.43701172,1712.9276123,2949.5185729905,848.241149902,0.240969436384159,0.4502866518148001,0.3087439118010408,H,wrong
71,2019-10-05,16,17,A,10160.0,2.0,3.5,3.8,0.010204081632653,0.0389610389610389,0.0779220779220779,0.0714285714285714,0.25,0.0,2.75,3.0,-1.25,-1.3333333333333333,0.0,0.25,0.0,0.0,7.25,5.666666666666667,10.0,3.25,13.666666666666666,3.333333333333333,1639.57666016,1680.60876465,433.929309082,0.0,0.2413499411355373,0.4351703653069707,0.3234796935574919,H,wrong
72,2019-10-05,21,13,H,70315.0,1.28,5.75,10.0,0.0606060606060606,0.1265822784810126,0.0379746835443038,0.0505050505050505,2.333333333333333,2.0,0.6666666666666666,1.0,1.0,1.25,0.6666666666666666,0.3333333333333333,0.5,0.5,6.666666666666667,5.25,20.666666666666668,6.333333333333333,11.75,5.0,1846.43261719,1669.6652832,3881.042063389167,3450.2593261720003,0.2164337427630741,0.7060642575313065,0.0775019997056193,H,correct
73,2019-10-05,24,0,H,38943.0,1.5,4.33,6.5,0.0679611650485436,0.0123456790123456,0.0617283950617283,0.058252427184466,1.5,0.3333333333333333,1.5,2.6666666666666665,0.5,-1.6666666666666667,0.25,0.75,0.0,0.3333333333333333,5.0,2.333333333333333,11.0,4.5,5.0,0.6666666666666666,1797.59033203,1678.3392334,2508.513171387,587.3032735183333,0.226253243697964,0.645832526274313,0.127914230027723,H,correct
74,2019-10-05,19,26,H,15349.0,3.0,3.3,2.4,0.019047619047619,0.0609756097560975,0.024390243902439,0.0380952380952381,1.0,1.0,2.0,2.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,6.0,4.666666666666667,11.0,4.333333333333333,14.0,4.333333333333333,1660.98937988,1752.67895508,1781.6032409675,1739.5065917975,0.2419147962811851,0.362226295769652,0.3958589079491629,A,wrong
75,2019-10-06,18,10,H,15052.0,2.45,3.25,3.0,0.0186915887850467,0.036144578313253,0.0481927710843373,0.0186915887850467,1.0,1.6666666666666667,2.0,1.3333333333333333,-0.5,0.3333333333333333,0.25,0.25,0.3333333333333333,0.6666666666666666,6.5,3.6666666666666665,11.75,3.0,7.333333333333333,2.333333333333333,1560.18115234,1701.78491211,1750.59868164,2762.473093666667,0.2404222467655649,0.292051471106423,0.4675262821280121,H,correct
76,2019-10-06,6,2,H,19690.0,2.7,3.0,2.87,0.0275229357798165,0.0240963855421686,0.072289156626506,0.018348623853211,1.0,1.0,2.0,2.0,-0.75,0.0,0.25,0.25,0.0,1.0,5.25,5.666666666666667,9.0,3.25,8.0,3.0,1671.27148438,1744.25805664,1744.07458496,1659.87664795,0.2419505906862998,0.3891164677984312,0.368932941515269,H,correct
77,2019-10-06,25,3,D,23650.0,5.5,3.5,1.72,0.0181818181818181,0.036144578313253,0.0240963855421686,0.0181818181818181,1.0,2.0,2.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,8.0,4.666666666666667,10.0,3.0,10.333333333333334,3.0,1642.02880859,1877.76538086,1732.2569173166669,3296.26116943,0.2322435659950511,0.1736501890187224,0.5941062449862266,A,wrong
78,2019-10-06,22,11,A,30153.0,1.9,3.4,4.33,0.0454545454545454,0.0481927710843373,0.0,0.0454545454545454,3.0,0.6666666666666666,0.0,2.333333333333333,2.5,-0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,5.0,5.0,17.5,6.0,12.0,3.0,1755.84655762,1764.55883789,5332.68249511,1186.288798015,0.2398994015183583,0.4812257194461779,0.2788748790354638,H,wrong
79,2019-10-06,4,23,H,81331.0,1.5,4.2,7.0,0.1081081081081081,0.0705882352941176,0.0588235294117647,0.027027027027027,3.0,2.25,0.0,0.75,2.333333333333333,0.75,1.0,0.0,0.75,0.0,6.333333333333333,4.25,15.0,7.0,12.25,5.25,1980.53186035,1773.74365234,5245.70343018,3923.0011779795,0.2105407933742898,0.7337403134446883,0.0557188931810219,H,correct
80,2019-10-18,13,19,H,16986.0,2.4,3.0,3.3,0.0260869565217391,0.0352941176470588,0.0117647058823529,0.0347826086956521,2.0,1.25,1.0,1.75,0.6666666666666666,-0.25,0.6666666666666666,0.0,0.25,0.5,6.0,5.5,10.666666666666666,2.6666666666666665,10.75,2.5,1665.83447266,1669.56518555,3530.71697998,2122.4151000975,0.2396012712545331,0.4882299345229023,0.2721687942225644,H,correct
81,2019-10-19,8,4,A,7295.0,6.0,4.5,1.5,0.0504201680672268,0.0465116279069767,0.0465116279069767,0.042016806722689,2.0,1.0,1.0,2.0,0.6666666666666666,-0.25,0.6666666666666666,0.0,0.25,0.25,5.333333333333333,4.0,9.666666666666666,2.6666666666666665,9.25,3.25,1714.18884277,1985.05554199,3571.67718506,1697.885986326,0.2275086540158339,0.1362260324568989,0.6362653135272671,A,correct
82,2019-10-19,3,24,D,61603.0,1.57,3.75,6.0,0.0344827586206896,0.0352941176470588,0.0235294117647058,0.0517241379310344,2.0,1.0,1.0,2.0,0.5,-1.0,0.5,0.5,0.3333333333333333,0.0,5.5,5.333333333333333,9.75,3.5,9.333333333333334,3.333333333333333,1873.40270996,1801.30688477,3513.672607424,1820.5134582525,0.2326843048504541,0.58955373918239,0.1777619559671558,H,wrong
83,2019-10-19,11,16,H,13.0,1.85,3.1,5.25,0.0512820512820512,0.0232558139534883,0.0697674418604651,0.0341880341880341,1.25,0.3333333333333333,1.75,2.6666666666666665,0.0,-0.6666666666666666,0.25,0.5,0.0,0.3333333333333333,4.75,5.666666666666667,10.75,2.25,15.666666666666666,5.666666666666667,1774.19775391,1630.69873047,2148.75997925,576.5522155766666,0.222363562319293,0.672383227518217,0.10525321016249,H,correct
84,2019-10-19,18,21,H,20275.0,6.5,4.0,1.53,0.0336134453781512,0.0674157303370786,0.0449438202247191,0.0252100840336134,1.4,2.0,1.6,1.0,0.0,0.75,0.4,0.2,0.5,0.5,5.6,6.25,11.2,3.0,13.75,5.75,1574.28125,1850.26342773,2489.3340185532,3450.319189452,0.2267482930202385,0.1311259219218765,0.6421257850578848,A,wrong
85,2019-10-20,0,6,H,16584.0,2.9,3.0,2.62,0.024793388429752,0.0111111111111111,0.0111111111111111,0.024793388429752,1.75,0.6666666666666666,1.25,2.333333333333333,0.5,-0.6666666666666666,0.5,0.25,0.0,0.6666666666666666,2.75,3.0,9.25,2.5,3.6666666666666665,2.0,1674.62268066,1679.38818359,2949.2461608855,1169.8114827466666,0.2396648253408432,0.4867775835938779,0.2735575910652789,A,wrong
86,2019-10-20,22,5,H,28032.0,1.75,3.9,4.33,0.048780487804878,0.0333333333333333,0.0222222222222222,0.08130081300813,2.0,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,-2.333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,4.333333333333333,3.6666666666666665,13.666666666666666,5.0,7.333333333333333,3.6666666666666665,1746.2076416,1681.17590332,3506.929199215,594.5765380858334,0.2335119770693199,0.5806276484464405,0.1858603744842394,H,correct
87,2019-10-20,10,26,A,20653.0,3.0,3.3,2.37,0.0082644628099173,0.0674157303370786,0.1123595505617977,0.0495867768595041,0.0,0.75,3.0,2.25,-2.25,0.0,0.0,0.0,0.25,0.0,6.25,5.75,13.75,2.5,14.5,4.5,1687.68481445,1744.10314941,0.0,1296.856677246,0.2417431998228635,0.4130131265522003,0.3452436736249361,A,correct
88,2019-10-20,2,25,D,37107.0,1.66,3.4,6.5,0.0396825396825396,0.0549450549450549,0.0109890109890109,0.0476190476190476,2.25,1.4,0.75,1.6,1.0,-0.2,0.75,0.0,0.4,0.2,4.0,4.2,13.25,4.25,10.8,3.6,1736.14135742,1646.39147949,3988.857019041,2439.8499316408,0.2304584608177525,0.611314875293288,0.1582266638889595,H,wrong
89,2019-10-20,23,17,H,34612.0,1.33,5.5,9.0,0.0333333333333333,0.0561797752808988,0.0449438202247191,0.0666666666666666,1.3333333333333333,0.75,1.6666666666666667,2.25,0.0,-0.75,0.3333333333333333,0.3333333333333333,0.25,0.0,8.333333333333334,5.25,16.333333333333332,4.333333333333333,12.5,3.0,1769.2199707,1689.48681641,2321.844767253333,1292.2968200685,0.2317487450296703,0.5990654259568318,0.169185829013498,H,correct
90,2019-10-25,26,0,H,16049.0,1.5,4.2,6.5,0.1023622047244094,0.0217391304347826,0.0760869565217391,0.0629921259842519,2.0,0.25,1.0,2.75,1.5,-1.5,0.5,0.5,0.0,0.25,2.5,3.5,14.25,7.0,6.25,1.5,1753.35852051,1684.57958984,3378.248291012,440.0498901365,0.2330774674543767,0.5853776757385192,0.1815448568071041,H,correct
91,2019-10-26,16,18,H,10058.0,1.8,3.4,4.75,0.015267175572519,0.021505376344086,0.086021505376344,0.0610687022900763,0.2,0.0,2.8,3.0,-1.2,-2.0,0.0,0.2,0.0,0.0,7.6,2.333333333333333,13.0,4.6,8.0,1.6666666666666667,1626.79785156,1588.20410156,345.005649414,0.0,0.2362815246481378,0.5461959325739362,0.2175225427779261,H,correct
92,2019-10-26,25,8,H,20036.0,2.4,3.1,3.2,0.0151515151515151,0.043010752688172,0.021505376344086,0.0454545454545454,1.0,0.6,2.0,2.4,0.0,-0.4,0.0,1.0,0.0,0.6,6.333333333333333,5.2,8.333333333333334,2.333333333333333,11.0,2.6,1651.61523438,1709.0657959,1726.4591369625,1028.0478808596,0.2417626741150217,0.4115244249725164,0.3467129009124617,H,correct
93,2019-10-26,3,2,H,59211.0,1.7,3.5,5.75,0.0373134328358208,0.021505376344086,0.032258064516129,0.0223880597014925,1.8,0.75,1.2,2.25,0.4,-0.25,0.4,0.6,0.0,0.75,4.8,5.25,10.8,3.6,7.5,2.75,1873.73376465,1732.69909668,3152.0366455104,1276.9860534675,0.2227760350030344,0.6697615037456037,0.1074624612513619,H,correct
94,2019-10-27,6,22,A,18002.0,3.0,3.25,2.45,0.0294117647058823,0.075268817204301,0.064516129032258,0.0514705882352941,1.4,1.4,1.6,1.6,-0.4,0.0,0.4,0.2,0.4,0.2,5.4,3.0,9.8,3.0,8.2,3.2,1671.21276855,1753.76599121,2417.0411767572,2369.9251953104,0.2419680560704333,0.3753416553350717,0.3826902885944949,A,correct
95,2019-10-27,13,5,H,18985.0,2.45,3.2,3.0,0.0294117647058823,0.0425531914893617,0.0106382978723404,0.0955882352941176,2.25,0.25,0.75,2.75,0.75,-2.25,0.75,0.0,0.0,0.25,5.0,3.25,9.5,2.5,8.5,4.0,1673.2121582,1675.39904785,3931.5748535145,440.4065307615,0.2395048720636114,0.4903941127521977,0.2701010151841908,H,correct
96,2019-10-27,17,10,A,18934.0,2.1,3.5,3.5,0.0364963503649635,0.0319148936170212,0.0212765957446808,0.0291970802919708,2.0,1.25,1.0,1.75,0.75,-0.25,0.5,0.5,0.25,0.5,6.5,3.75,13.75,4.0,8.25,2.5,1686.0057373,1687.82275391,3359.898583984,2078.985290525,0.2394814955033938,0.4909121406551509,0.2696063638414552,H,wrong
97,2019-10-27,23,11,H,38181.0,1.72,3.3,6.0,0.0364963503649635,0.0631578947368421,0.0421052631578947,0.0437956204379562,1.75,1.25,1.25,1.75,0.25,0.0,0.5,0.25,0.25,0.5,8.5,5.75,17.0,4.5,12.25,3.25,1775.17712402,1766.84228516,3056.331805422,2223.2274780275,0.2387976179933376,0.5050550753851492,0.2561473066215132,H,correct
98,2019-10-27,19,24,H,14976.0,2.87,3.1,2.62,0.0287769784172661,0.0421052631578947,0.031578947368421,0.0503597122302158,1.5,1.0,1.5,2.0,0.25,-0.75,0.25,0.75,0.25,0.25,6.5,5.0,12.25,4.25,9.75,3.25,1663.96899414,1804.07067871,2679.145092774,1789.20456543,0.2404966110732528,0.2941109659198517,0.4653924230068954,A,wrong
99,2019-10-29,0,3,D,17235.0,6.0,3.5,1.65,0.0352112676056338,0.03125,0.0104166666666666,0.0140845070422535,2.0,1.75,1.0,1.25,0.8,0.25,0.6,0.2,0.5,0.25,3.0,4.5,9.8,3.0,10.0,2.5,1676.3527832,1878.65270996,3447.674218748,2894.1062927210005,0.2359249303297859,0.2129601938967126,0.5511148757735015,A,wrong
100,2019-10-29,4,25,H,59896.0,1.12,9.5,17.0,0.1118881118881118,0.0618556701030927,0.0515463917525773,0.0489510489510489,3.0,1.3333333333333333,0.0,1.6666666666666667,2.75,-0.1666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,6.5,4.8,15.0,7.25,9.8,3.6,1994.62109375,1662.61584473,5194.132250982,1771.48684082,0.181572500342782,0.8238568667380495,-0.0054293670808313,H,correct
101,2019-10-30,24,23,D,37881.0,2.8,3.4,2.5,0.0608108108108108,0.0612244897959183,0.0612244897959183,0.0472972972972973,1.8,1.8,1.2,1.2,0.6,-0.2,0.4,0.6,0.6,0.0,4.8,5.4,11.0,4.2,13.0,5.0,1789.9888916,1783.66589355,3033.3403125000004,3155.016928712401,0.2389396093197539,0.5022642951825178,0.2587960954977282,A,wrong
102,2019-10-30,22,17,A,28142.0,1.5,4.5,6.5,0.0604026845637583,0.0505050505050505,0.0303030303030303,0.0604026845637583,2.25,0.6,0.75,2.4,1.5,-0.8,0.75,0.0,0.2,0.0,6.0,4.4,14.75,5.25,12.4,3.4,1761.35876465,1676.19665527,3910.524774165,1043.191655274,0.2310582663226881,0.6057367559046859,0.1632049777726261,H,wrong
103,2019-10-30,2,10,H,37094.0,1.9,3.25,4.5,0.04,0.0396039603960396,0.0198019801980198,0.0266666666666666,2.0,1.6,1.0,1.4,0.8,0.0,0.6,0.2,0.4,0.4,3.8,4.4,14.4,4.8,9.4,2.6,1727.78015137,1697.63183594,3424.211962888,2673.1085546848,0.2370549683290578,0.5348830580774435,0.2280619735934985,H,correct
104,2019-10-30,5,6,H,43353.0,2.0,3.5,3.75,0.0522875816993464,0.0099009900990099,0.0594059405940594,0.0326797385620915,1.6,0.5,1.4,2.5,0.4,-1.0,0.4,0.4,0.0,0.5,6.2,3.75,13.2,3.8,6.25,2.0,1669.12780762,1663.61987305,2711.5079687456,868.79967041,0.2389962271770065,0.5011319169438521,0.2598718558791414,H,correct
105,2019-10-30,21,16,H,53870.0,1.25,6.0,12.0,0.064516129032258,0.0196078431372549,0.0490196078431372,0.0387096774193548,2.5,0.25,0.5,2.75,1.25,-1.0,0.75,0.25,0.0,0.25,6.5,5.0,19.75,7.25,13.5,5.0,1841.75036621,1632.32336426,4142.769165035,438.0188476565,0.2099999281416122,0.7360519511724406,0.0539481206859471,H,correct
106,2019-10-31,18,19,D,12641.0,2.45,3.0,3.1,0.03125,0.0294117647058823,0.0392156862745098,0.03125,1.6666666666666667,1.0,1.3333333333333333,2.0,0.1666666666666666,-0.4,0.5,0.1666666666666666,0.2,0.4,4.6,5.8,9.0,2.4,10.4,2.8,1582.67858887,1678.05090332,2476.1956201164,1680.3088378920002,0.2418740135825062,0.3569548789951049,0.4011711074223887,H,wrong
107,2019-10-31,8,26,H,5583.0,2.62,3.5,2.5,0.037037037037037,0.0673076923076923,0.0673076923076923,0.037037037037037,1.5,1.2,1.5,1.8,-0.25,0.2,0.5,0.0,0.4,0.0,4.5,5.2,8.5,2.0,13.8,4.6,1698.06518555,1761.58532715,2671.4819091809995,2079.1350292967995,0.2418595792290986,0.4027688627293569,0.3553715580415445,A,wrong
108,2019-10-31,11,13,H,10227.0,1.9,3.3,4.33,0.048780487804878,0.1142857142857142,0.0571428571428571,0.0548780487804878,1.6,1.6,1.4,1.4,0.4,0.6,0.4,0.4,0.4,0.4,4.2,4.6,9.6,2.2,11.0,5.0,1758.35351562,1679.48339844,2732.3755468768,2768.365390624,0.2318565699518435,0.5979979421241198,0.1701454879240365,H,correct
109,2019-11-02,10,24,A,18428.0,2.7,3.3,2.62,0.0059523809523809,0.0467289719626168,0.102803738317757,0.0595238095238095,0.0,0.8,3.0,2.2,-2.0,-1.0,0.0,0.0,0.2,0.2,6.4,4.2,14.6,2.6,8.2,2.8,1687.8918457,1787.71948242,0.0,1433.6255664064,0.2418098521817895,0.3505917475989948,0.4075984002192155,A,correct
110,2019-11-02,17,4,H,23341.0,9.0,5.75,1.3,0.029585798816568,0.0642201834862385,0.0275229357798165,0.029585798816568,1.6,1.4,1.4,1.6,0.4,0.4,0.4,0.4,0.4,0.2,6.0,3.6,12.4,3.8,9.2,3.4,1688.08581543,1996.90942383,2773.9149609376,2367.5389746064,0.2214594251482779,0.1005523764770943,0.6779881983746276,A,wrong
111,2019-11-02,23,3,D,39957.0,2.3,3.2,3.3,0.0419161676646706,0.0377358490566037,0.0377358490566037,0.0179640718562874,2.0,1.6,1.0,1.4,0.6,0.2,0.6,0.2,0.4,0.4,7.8,3.8,16.6,5.2,9.8,2.6,1785.93530273,1875.1060791,3569.580712892,2686.2142187456,0.2419363002137405,0.3658371060352769,0.3922265937509825,H,wrong
112,2019-11-02,21,5,D,70375.0,1.25,6.5,9.0,0.0872093023255814,0.0363636363636363,0.0454545454545454,0.0813953488372093,2.6,0.2,0.4,2.8,2.0,-2.0,0.8,0.2,0.0,0.2,6.8,3.0,20.2,8.0,9.2,3.2,1846.94311523,1675.05664062,4331.896181636401,346.6398535152,0.2173446558310834,0.7013222745070778,0.0813330696618387,H,wrong
113,2019-11-03,25,18,H,18419.0,2.0,3.3,4.0,0.0232558139534883,0.0181818181818181,0.0181818181818181,0.0523255813953488,1.5,0.0,1.5,3.0,0.5,-1.75,0.25,0.75,0.0,0.0,5.75,3.0,8.25,2.75,8.25,1.5,1660.32751465,1583.28076172,2546.7351928709995,0.0,0.2320826167342268,0.5957364315002706,0.1721809517655025,H,correct
114,2019-11-03,26,2,D,17460.0,1.83,3.6,4.5,0.0971428571428571,0.0181818181818181,0.0727272727272727,0.0285714285714285,2.2,0.6,0.8,2.4,1.8,-0.6,0.6,0.4,0.0,0.6,3.0,5.6,15.2,7.2,7.8,2.6,1753.82592773,1737.5201416,3776.6886523388,1021.04765625,0.2382038077240196,0.5160494373053711,0.2457467549706092,H,wrong
115,2019-11-03,19,0,H,15954.0,2.1,2.87,4.5,0.04,0.0272727272727272,0.0363636363636363,0.0685714285714285,1.8,0.2,1.2,2.8,0.6,-1.8,0.4,0.6,0.0,0.2,6.4,3.6,14.0,6.0,7.4,1.8,1677.4486084,1679.89941406,3206.36390625,348.90530761720004,0.2395214855911462,0.4900243715153805,0.2704541428934733,H,correct
116,2019-11-03,6,11,A,14704.0,2.5,3.1,3.0,0.0223463687150838,0.0535714285714285,0.0625,0.0446927374301676,1.1666666666666667,1.0,1.8333333333333333,2.0,-0.5,-0.4,0.3333333333333333,0.1666666666666666,0.2,0.4,4.8,4.6,10.2,2.4,11.6,3.4,1657.69104004,1764.79064941,2404.4409716768,1734.435009766,0.2416702966699298,0.3402442756145732,0.4180854277154968,H,wrong
117,2019-11-03,16,8,A,9649.0,2.25,3.1,3.5,0.0167597765363128,0.0353982300884955,0.0707964601769911,0.0446927374301676,0.6666666666666666,0.5,2.333333333333333,2.5,-0.8333333333333334,-0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.5,6.8,5.2,12.2,4.8,11.4,2.2,1627.13061523,1705.82446289,1351.6757421872,1024.8557373048002,0.2419700261727203,0.3808946823753465,0.3771352914519331,H,wrong
118,2019-11-03,13,22,A,16898.0,3.1,3.2,2.45,0.0277777777777777,0.0695652173913043,0.008695652173913,0.0388888888888888,2.4,1.6666666666666667,0.6,1.3333333333333333,0.8,0.1666666666666666,0.8,0.0,0.5,0.1666666666666666,4.8,3.8,10.2,2.6,7.6,3.4,1673.04638672,1749.46960449,4186.981289059199,3081.4067724588003,0.2419654877410292,0.3841644776936642,0.3738700345653064,A,correct
119,2019-11-08,22,16,D,27684.0,1.8,3.4,5.0,0.0552486187845303,0.017094017094017,0.0427350427350427,0.0607734806629834,1.8,0.2,1.2,2.8,1.0,-1.8,0.6,0.0,0.0,0.2,6.6,4.6,15.2,5.2,11.8,4.6,1755.63122559,1617.0682373,3029.9081396436004,353.69233886760003,0.2231858956995305,0.6671144760967012,0.1096996282037683,H,wrong
120,2019-11-09,0,25,H,16148.0,2.4,3.0,3.4,0.0329670329670329,0.059322033898305,0.0169491525423728,0.0659340659340659,1.8333333333333333,1.1428571428571428,1.1666666666666667,1.8571428571428568,0.6666666666666666,-0.7142857142857143,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,3.4,4.8,10.2,3.2,9.8,3.4,1669.1862793,1666.1541748,2736.6218359328,1414.161875,0.2391649948692616,0.497686195031284,0.2631488100994544,H,correct
121,2019-11-09,24,13,H,39882.0,1.61,3.7,6.0,0.054054054054054,0.1101694915254237,0.059322033898305,0.0648648648648648,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,5.4,3.8,10.2,3.6,10.2,4.0,1799.05761719,1663.0579834,3066.2499023460005,2440.0439013664,0.2236068724388271,0.6643507728682342,0.1120423546929386,H,correct
122,2019-11-09,8,21,A,7045.0,5.25,4.33,1.6,0.0427807486631016,0.0508474576271186,0.0677966101694915,0.0213903743315508,1.8,1.6,1.2,1.4,0.0,0.4,0.6,0.0,0.4,0.4,5.2,5.8,11.8,3.2,13.6,5.4,1712.06018066,1842.67150879,3252.5801367192,2770.1423046848004,0.2409244666853097,0.307213066813681,0.4518624665010092,A,correct
123,2019-11-09,4,6,H,71209.0,1.2,7.5,13.0,0.1122994652406417,0.0163934426229508,0.0491803278688524,0.0374331550802139,3.0,0.4,0.0,2.6,3.0,-1.0,1.0,0.0,0.0,0.4,6.4,5.0,15.6,7.6,8.6,2.6,1967.93005371,1648.4309082,5177.888671878,710.896708984,0.184716753155427,0.8164939744296809,-0.0012107275851077,H,correct
124,2019-11-10,18,26,H,8348.0,3.6,3.25,2.15,0.0366492146596858,0.065040650406504,0.048780487804878,0.0418848167539267,1.5714285714285714,1.0,1.4285714285714286,2.0,0.1428571428571428,0.0,0.4285714285714285,0.2857142857142857,0.3333333333333333,0.0,4.6,5.2,8.8,2.2,11.0,3.8,1573.62744141,1749.26257324,2830.5152734368003,2060.7634277352,0.2382556857350883,0.2466159137934753,0.5151284004714364,A,wrong
125,2019-11-10,2,17,H,33202.0,1.66,3.75,5.5,0.0461538461538461,0.0555555555555555,0.0158730158730158,0.0512820512820512,2.1666666666666665,1.0,0.8333333333333334,2.0,1.1666666666666667,-0.5,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.0,3.6,3.6,13.6,4.8,11.8,3.4,1738.25683594,1705.2713623,3413.68740234,2061.232207032,0.236801229768248,0.5386992305209097,0.2244995397108422,H,correct
126,2019-11-10,3,10,H,53069.0,1.45,4.0,8.5,0.0355329949238578,0.0314960629921259,0.0236220472440944,0.0355329949238578,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,-0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,5.6,4.4,11.6,3.0,10.8,3.4,1862.59765625,1688.68518066,3146.1709570308003,2383.8428906235995,0.2169682024459222,0.703298928187607,0.0797328693664707,H,correct
127,2019-11-10,11,19,D,10558.0,1.95,3.3,4.33,0.0558375634517766,0.0393700787401574,0.0551181102362204,0.0355329949238578,1.8333333333333333,1.0,1.1666666666666667,2.0,0.6666666666666666,-0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.5,3.8,6.4,10.0,2.4,12.0,3.2,1760.85046387,1684.33496094,3413.363525392,1023.8420361336,0.2321480272507947,0.5950759460892482,0.172776026659957,H,wrong
128,2019-11-10,5,23,A,52123.0,3.6,3.4,2.1,0.0515463917525773,0.0564516129032258,0.0564516129032258,0.0412371134020618,1.8333333333333333,1.6666666666666667,1.1666666666666667,1.3333333333333333,0.5,-0.1666666666666666,0.5,0.3333333333333333,0.5,0.1666666666666666,6.0,4.8,12.8,4.4,12.6,4.4,1679.29260254,1785.87927246,3785.4866650348,2474.389018556,0.2416815552559024,0.340972436515028,0.4173460082290695,A,correct
129,2019-11-22,17,18,H,15110.0,1.75,3.75,4.5,0.04,0.015625,0.03125,0.06,1.8333333333333333,0.0,1.1666666666666667,3.0,0.6666666666666666,-2.0,0.5,0.3333333333333333,0.0,0.0,5.0,3.6,11.0,3.6,9.4,1.4,1699.88452148,1588.4675293,2758.2780078144,0.0,0.2274277031641115,0.6368992387586472,0.1356730580772413,H,correct
130,2019-11-23,16,4,A,12110.0,7.0,4.75,1.44,0.0198019801980198,0.0620155038759689,0.0775193798449612,0.0396039603960396,0.5714285714285714,1.1666666666666667,2.4285714285714284,1.8333333333333333,-0.8571428571428571,0.0,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.1666666666666666,5.8,2.6,12.6,5.0,8.8,4.2,1622.61193848,1969.95812988,1391.2446874992002,2358.9688623032,0.2144131677254433,0.0694787070657024,0.7161081252088543,A,correct
